config_name,weights,iteration,config_type,avg_reward,success_rate,death_rate,best_reward,rolling_avg_50,rolling_avg_100,total_engrams,avg_engram_distance
vy_velocity_1.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",0,systematic,-153.2708792111996,0.0,5.0,39.95271625277098,-118.1462233297499,-153.2708792111996,3644,0.20574122136713724
vy_velocity_1.5,"0.9411764705882353,0.9411764705882353,0.9411764705882353,1.4117647058823528,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353",0,systematic,-157.11216938848534,0.0,3.0,91.31041152010638,-123.65556120693819,-157.11216938848534,4897,0.20904226914751792
vy_velocity_2.0,"0.8888888888888888,0.8888888888888888,0.8888888888888888,1.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888",0,systematic,-189.1465080666577,1.0,2.0,250.16516644483863,-201.56658455141064,-189.1465080666577,4525,0.26690641844080687
angle_0.1,"1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,0.11267605633802819,1.1267605633802817,1.1267605633802817,1.1267605633802817",0,systematic,-286.1671716787081,0.0,13.0,-24.21696383538888,-330.8820310209249,-286.1671716787081,2850,0.28511860489956253
angle_0.5,"1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.5333333333333333,1.0666666666666667,1.0666666666666667,1.0666666666666667",0,systematic,-214.24639874278952,0.0,11.0,185.9905014371956,-191.844230976577,-214.24639874278952,3652,0.2475811546322471
angle_1.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",0,systematic,-166.9057379046209,0.0,0.0,190.87246438650212,-160.2262184058922,-166.9057379046209,3955,0.19122213816449482
angle_1.5,"0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.4117647058823528,0.9411764705882353,0.9411764705882353,0.9411764705882353",0,systematic,-143.20884896931784,0.0,3.0,53.631000177466234,-114.04109236684327,-143.20884896931784,4392,0.2174530807910262
angle_2.0,"0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888",0,systematic,-143.16687841933225,0.0,4.0,77.07249534220173,-99.09457394923699,-143.16687841933225,5579,0.24009680937960196
angular_velocity_0.1,"1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,0.11267605633802819,1.1267605633802817,1.1267605633802817",0,systematic,-141.92448323686247,1.0,3.0,267.6389139199206,-98.17325819322619,-141.92448323686247,4087,0.32909078962198823
angular_velocity_0.5,"1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.5333333333333333,1.0666666666666667,1.0666666666666667",0,systematic,-196.46947275001872,0.0,4.0,36.28017205461788,-156.370328444765,-196.46947275001872,3627,0.22712513923550745
angular_velocity_1.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",0,systematic,-147.58428771691538,0.0,2.0,40.260294074852396,-120.31902194452019,-147.58428771691538,3785,0.19199386316228287
angular_velocity_1.5,"0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.4117647058823528,0.9411764705882353,0.9411764705882353",0,systematic,-171.25792809821021,1.0,3.0,279.3299469972412,-165.81647287116658,-171.25792809821021,4675,0.21120703085075787
angular_velocity_2.0,"0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.7777777777777777,0.8888888888888888,0.8888888888888888",0,systematic,-163.87878413476955,0.0,2.0,18.126838727524984,-152.48918137291207,-163.87878413476955,3964,0.2581127066371695
leg_contact_1_0.1,"1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,0.11267605633802819,1.1267605633802817",0,systematic,-177.01996419145541,0.0,7.000000000000001,30.540149086486736,-175.72718153141292,-177.01996419145541,3001,0.9622936213809729
leg_contact_1_0.5,"1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.5333333333333333,1.0666666666666667",0,systematic,-171.16198483757893,0.0,1.0,54.131615127141714,-144.0104001337281,-171.16198483757893,3964,0.5498792650381298
leg_contact_1_1.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",0,systematic,-168.6375278402424,1.0,2.0,280.59843994209893,-161.04242789921534,-168.6375278402424,4046,0.20826513794554202
leg_contact_1_1.5,"0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.4117647058823528,0.9411764705882353",0,systematic,-180.94513743902337,0.0,4.0,53.40641983062784,-163.1039062958798,-180.94513743902337,4090,0.4834453219547468
leg_contact_1_2.0,"0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.7777777777777777,0.8888888888888888",0,systematic,-187.1105053101377,0.0,1.0,8.278715731336064,-174.17656623620903,-187.1105053101377,4275,0.8491417731808169
leg_contact_2_0.1,"1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,1.1267605633802817,0.11267605633802819",0,systematic,-147.32471632648887,0.0,3.0,24.404593787633047,-115.01960689078527,-147.32471632648887,3903,0.9385011765264629
leg_contact_2_0.5,"1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.5333333333333333",0,systematic,-160.6942190364588,0.0,5.0,33.5892074537592,-139.6071432066345,-160.6942190364588,4186,0.5401418822420281
leg_contact_2_1.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",0,systematic,-150.77763514112593,0.0,2.0,52.47826131769074,-127.76847593132729,-150.77763514112593,4164,0.207950609867944
leg_contact_2_1.5,"0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.4117647058823528",0,systematic,-191.80626389265487,0.0,12.0,60.99498329566774,-140.3525632232377,-191.80626389265487,4177,0.5128167544076004
leg_contact_2_2.0,"0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.7777777777777777",0,systematic,-157.5597293385091,2.0,1.0,265.1631180340946,-147.15395979547716,-157.5597293385091,4079,0.8311685890596795
refine_y_position_2.0_x_position_+0.1,"0.9766803840877915,1.755829903978052,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026",1,suggested,-106.45335875727464,1.0,2.0,219.20502582988593,-77.49262567897011,-106.45335875727464,2142,0.43128107817893363,iteration_1_refinement
refine_y_position_2.0_x_position_-0.1,"0.7988748241912799,1.80028129395218,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609",1,suggested,-122.78210016701033,0.0,1.0,32.09440010299059,-106.67644654249996,-122.78210016701033,2124,0.39466309881401884,iteration_1_refinement
refine_y_position_2.0_x_position_+0.2,"1.062330623306233,1.7344173441734418,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209",1,suggested,-139.48139986897223,0.0,1.0,33.55927395287472,-111.41785470285738,-139.48139986897223,2526,0.41402357283182595,iteration_1_refinement
refine_y_position_2.0_x_position_-0.2,"0.7065527065527066,1.8233618233618234,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117",1,suggested,-105.44964307189959,0.0,3.0,45.90181787490076,-72.42255630521058,-105.44964307189959,2016,0.38618754123576726,iteration_1_refinement
refine_y_position_2.0_y_position_+0.1,"0.877914951989026,1.8545953360768177,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026",1,suggested,-218.16424424997004,0.0,10.0,34.35613676514512,-152.13404877480104,-218.16424424997004,2132,0.43677574748384107,iteration_1_refinement
refine_y_position_2.0_y_position_-0.1,"0.90014064697609,1.6990154711673697,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609",1,suggested,-152.61274149503353,0.0,1.0,21.071902030815835,-144.87096731142753,-152.61274149503353,2050,0.3700456156339145,iteration_1_refinement
refine_y_position_2.0_y_position_+0.2,"0.8672086720867209,1.929539295392954,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209",1,suggested,-148.31201465832993,0.0,1.0,44.03895031907879,-102.91454949361281,-148.31201465832993,2275,0.4657377316877329,iteration_1_refinement
refine_y_position_2.0_y_position_-0.2,"0.9116809116809117,1.6182336182336183,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117",1,suggested,-119.9276076402136,1.0,2.0,278.0122884200363,-96.71206340434028,-119.9276076402136,2172,0.40070278051297414,iteration_1_refinement
refine_y_position_2.0_vx_velocity_+0.1,"0.877914951989026,1.755829903978052,0.9766803840877915,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026",1,suggested,-109.81178514249716,0.0,1.0,28.316985657839496,-84.76454039351152,-109.81178514249716,1981,0.3937507247139593,iteration_1_refinement
refine_y_position_2.0_vx_velocity_-0.1,"0.90014064697609,1.80028129395218,0.7988748241912799,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609",1,suggested,-110.6020332807923,1.0,2.0,270.67154855150693,-73.55563757748303,-110.6020332807923,1994,0.41857816602632314,iteration_1_refinement
refine_y_position_2.0_vx_velocity_+0.2,"0.8672086720867209,1.7344173441734418,1.062330623306233,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209",2,suggested,-106.49494163959294,0.0,0.0,45.882342730055626,-59.27014164411597,-106.49494163959294,2269,0.42681204956901925,iteration_2_refinement
refine_y_position_2.0_vx_velocity_-0.2,"0.9116809116809117,1.8233618233618234,0.7065527065527066,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117",2,suggested,-164.17701299980956,0.0,2.0,26.520041185585058,-87.46426154430723,-164.17701299980956,2138,0.41670893018759364,iteration_2_refinement
refine_y_position_2.0_vy_velocity_+0.1,"0.877914951989026,1.755829903978052,0.877914951989026,0.9766803840877915,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026",2,suggested,-126.24733177576634,1.0,3.0,238.88565329925268,-87.28606544607939,-126.24733177576634,2689,0.4106941889140373,iteration_2_refinement
refine_y_position_2.0_vy_velocity_-0.1,"0.90014064697609,1.80028129395218,0.90014064697609,0.7988748241912799,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609",2,suggested,-120.89128721948629,1.0,2.0,275.80315968082766,-112.45671238598825,-120.89128721948629,1941,0.40292707530390964,iteration_2_refinement
refine_y_position_2.0_vy_velocity_+0.2,"0.8672086720867209,1.7344173441734418,0.8672086720867209,1.062330623306233,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209",2,suggested,-132.533560314638,1.0,1.0,212.89921535065557,-82.17815685130402,-132.533560314638,2928,0.38075134118629606,iteration_2_refinement
refine_y_position_2.0_vy_velocity_-0.2,"0.9116809116809117,1.8233618233618234,0.9116809116809117,0.7065527065527066,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117",2,suggested,-102.144953188204,1.0,1.0,206.7917100072502,-76.39400067961022,-102.144953188204,2092,0.37507100384474973,iteration_2_refinement
refine_y_position_2.0_angle_+0.1,"0.877914951989026,1.755829903978052,0.877914951989026,0.877914951989026,0.9766803840877915,0.877914951989026,0.877914951989026,0.877914951989026",2,suggested,-131.27528071833152,0.0,6.0,23.56132179244632,-90.52484935695009,-131.27528071833152,2396,0.4054606119262581,iteration_2_refinement
refine_y_position_2.0_angle_-0.1,"0.90014064697609,1.80028129395218,0.90014064697609,0.90014064697609,0.7988748241912799,0.90014064697609,0.90014064697609,0.90014064697609",2,suggested,-108.75288011534577,0.0,2.0,22.7115135976687,-83.17469446355268,-108.75288011534577,1862,0.4012780739128547,iteration_2_refinement
refine_y_position_2.0_angle_+0.2,"0.8672086720867209,1.7344173441734418,0.8672086720867209,0.8672086720867209,1.062330623306233,0.8672086720867209,0.8672086720867209,0.8672086720867209",2,suggested,-135.1943325767425,1.0,5.0,248.64975390902424,-79.60435250164309,-135.1943325767425,2167,0.4122474871284549,iteration_2_refinement
refine_y_position_2.0_angle_-0.2,"0.9116809116809117,1.8233618233618234,0.9116809116809117,0.9116809116809117,0.7065527065527066,0.9116809116809117,0.9116809116809117,0.9116809116809117",2,suggested,-133.38063618557095,0.0,4.0,19.499787077477876,-103.12039400570653,-133.38063618557095,2286,0.36895615015709626,iteration_2_refinement
refine_y_position_2.0_angular_velocity_+0.1,"0.877914951989026,1.755829903978052,0.877914951989026,0.877914951989026,0.877914951989026,0.9766803840877915,0.877914951989026,0.877914951989026",3,suggested,-133.9084895950763,1.0,4.0,241.5833109684323,-84.73925330580343,-133.9084895950763,2347,0.4004600939572985,iteration_3_refinement
refine_y_position_2.0_angular_velocity_-0.1,"0.90014064697609,1.80028129395218,0.90014064697609,0.90014064697609,0.90014064697609,0.7988748241912799,0.90014064697609,0.90014064697609",3,suggested,-130.39393744509195,0.0,1.0,46.64442679437917,-99.91734251238158,-130.39393744509195,2093,0.3767694086430927,iteration_3_refinement
refine_y_position_2.0_angular_velocity_+0.2,"0.8672086720867209,1.7344173441734418,0.8672086720867209,0.8672086720867209,0.8672086720867209,1.062330623306233,0.8672086720867209,0.8672086720867209",3,suggested,-133.57048959321475,1.0,1.0,277.5961726748116,-100.55767874368232,-133.57048959321475,2337,0.3940354568244414,iteration_3_refinement
refine_y_position_2.0_angular_velocity_-0.2,"0.9116809116809117,1.8233618233618234,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.7065527065527066,0.9116809116809117,0.9116809116809117",3,suggested,-100.89310506416949,1.0,1.0,236.9196113306581,-49.980844881926004,-100.89310506416949,2086,0.4102246861096829,iteration_3_refinement
refine_y_position_2.0_leg_contact_1_+0.1,"0.877914951989026,1.755829903978052,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.9766803840877915,0.877914951989026",3,suggested,-145.2863538382326,1.0,4.0,225.73746696871882,-85.74167872311389,-145.2863538382326,2370,0.38297396399593947,iteration_3_refinement
refine_y_position_2.0_leg_contact_1_-0.1,"0.90014064697609,1.80028129395218,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.7988748241912799,0.90014064697609",3,suggested,-147.79337342001392,1.0,1.0,270.1003093130731,-104.04462258060914,-147.79337342001392,2243,0.4302470179130832,iteration_3_refinement
refine_y_position_2.0_leg_contact_1_+0.2,"0.8672086720867209,1.7344173441734418,0.8672086720867209,0.8672086720867209,0.8672086720867209,0.8672086720867209,1.062330623306233,0.8672086720867209",3,suggested,-144.63874896983333,0.0,2.0,50.22363466974633,-108.04619723189946,-144.63874896983333,2460,0.39989029855424985,iteration_3_refinement
refine_y_position_2.0_leg_contact_1_-0.2,"0.9116809116809117,1.8233618233618234,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.9116809116809117,0.7065527065527066,0.9116809116809117",3,suggested,-159.8046699638962,0.0,3.0,53.53560772861772,-150.81796123040561,-159.8046699638962,2426,0.4964837071026018,iteration_3_refinement
refine_y_position_2.0_leg_contact_2_+0.1,"0.877914951989026,1.755829903978052,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.877914951989026,0.9766803840877915",3,suggested,-166.2493731185371,0.0,6.0,32.35527769584661,-113.05153604979628,-166.2493731185371,2255,0.3837841213873924,iteration_3_refinement
refine_y_position_2.0_leg_contact_2_-0.1,"0.90014064697609,1.80028129395218,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.90014064697609,0.7988748241912799",3,suggested,-109.20041641752314,4.0,1.0,277.2499267594153,-72.91563900108017,-109.20041641752314,2143,0.4973557310722646,iteration_3_refinement
